id,brand,name,display_size,main_camera,selfie_camera,chipset,storage_and_ram,battary,price
3298,Samsung,G800,"['2.4', 'inches,', '17.8', 'cm2']","['Single', '5', 'MP,', 'AF,', '3x', 'optical', 'zoom']","['Single', 'Yes']",NaN,NaN,"['Removable', 'Li-Ion', 'battery']",NaN
3299,Samsung,G810,"['2.6', 'inches,', '20.9', 'cm2']","['Single', '5', 'MP,', 'AF,', '3x', 'optical', 'zoom']","['Single', 'Yes']","['TI', 'OMAP', '2430']",['130MB'],"['Removable', 'Li-Ion', '1200', 'mAh', 'battery']",NaN
3300,Samsung,Galaxy 551,"['3.2', 'inches,', '29.1', 'cm2']","['Single', '3.15', 'MP,', 'AF']","['NaN', 'No']","['Qualcomm', 'MSM7227', 'Snapdragon', 'S1']",['160MB'],"['Removable', 'Li-Ion', '1200', 'mAh', 'battery']",NaN
3301,Samsung,Galaxy A,"['3.7', 'inches,', '39.0', 'cm2']","['Single', '5', 'MP,', 'AF']","['Single', 'VGA', 'videocall', 'camera']","['TI', 'OMAP', '3430']","['1GB', '384MB', 'RAM']","['Removable', 'Li-Ion', '1500', 'mAh', 'battery']",NaN
3302,Samsung,Galaxy A10,"['6.2', 'inches,', '95.9', 'cm2']","['Single', '13', 'MP,', 'f/1.9,', '28mm', '(wide),', 'AF']","['Single', '5', 'MP,', 'f/2.0']","['Exynos', '7884', '(14', 'nm)']","['32GB', '2GB', 'RAM']","['Non-removable', 'Li-Ion', '3400', 'mAh', 'battery']",NaN
3303,Samsung,Galaxy A10e,"['5.83', 'inches,', '83.4', 'cm2']","['Single', '8', 'MP,', 'f/1.9,', 'AF', 'or', '5', 'MP,', 'AF']","['Single', '5', 'MP,', 'f/2.0', 'or', '2', 'MP']","['Exynos', '7884', '(14', 'nm)']","['32GB', '2GB', 'RAM']","['Non-removable', 'Li-Ion', '3000', 'mAh', 'battery']",NaN
3304,Samsung,Galaxy A10s,"['6.2', 'inches,', '95.9', 'cm2']","['Dual', '13', 'MP,', 'f/1.8,', '28mm', '(wide),', 'AF', '2', 'MP,', 'f/2.4,', 'dep...']","['Single', '8', 'MP,', 'f/2.0']","['Mediatek', 'MT6762', 'Helio', 'P22', '(12', 'nm)']","['32GB', '2GB', 'RAM']","['Non-removable', 'Li-Po', '4000', 'mAh', 'battery']",NaN
3305,Samsung,Galaxy A2 Core,"['5.0', 'inches,', '68.9', 'cm2']","['Single', '5', 'MP,', 'f/1.9,', 'AF']","['Single', '5', 'MP,', 'f/2.2']","['Exynos', '7870', 'Octa', '(14', 'nm)']","['8GB', '1GB', 'RAM,', '16GB', '1GB', 'RAM']","['Removable', 'Li-Ion', '2600', 'mAh', 'battery']",NaN
3306,Samsung,Galaxy A20,"['6.4', 'inches,', '100.5', 'cm2']","['Dual', '13', 'MP,', 'f/1.9,', '28mm', '(wide),', 'AF', '5', 'MP,', 'f/2.2,', '12m...']","['Single', '8', 'MP,', 'f/2.0']","['Exynos', '7884', '(14', 'nm)']","['32GB', '3GB', 'RAM']","['Non-removable', 'Li-Po', '4000', 'mAh', 'battery']",NaN
3307,Samsung,Galaxy A20e,"['5.8', 'inches,', '82.6', 'cm2']","['Dual', '13', 'MP,', 'f/1.9,', '28mm', '(wide),', 'AF', '5', 'MP,', 'f/2.2,', '12m...']","['Single', '8', 'MP,', 'f/2.0']","['Exynos', '7884', '(14', 'nm)']","['32GB', '3GB', 'RAM']","['Non-removable', 'Li-Po', '3000', 'mAh', 'battery']",NaN
3308,Samsung,Galaxy A20s,"['6.5', 'inches,', '103.7', 'cm2']","['Triple', '13', 'MP,', 'f/1.8,', '27mm', '(wide),', 'PDAF', '8', 'MP,', 'f/2.2,', '1...']","['Single', '8', 'MP,', 'f/2.0']","['Qualcomm', 'SDM450', 'Snapdragon', '450', '(14', 'nm)']","['32GB', '3GB', 'RAM,', '64GB', '4GB', 'RAM']","['Non-removable', 'Li-Po', '4000', 'mAh', 'battery']",NaN
3309,Samsung,Galaxy A3,"['4.5', 'inches,', '55.8', 'cm2']","['Single', '8', 'MP,', 'f/2.4,', '31mm', '(standard),', 'AF']","['Single', '5', 'MP,', 'f/2.2,', '23mm', '(wide)']","['Qualcomm', 'MSM8916', 'Snapdragon', '410', '(28', 'nm)']","['16GB', '1GB', 'RAM,', '16GB', '1.5GB', 'RAM']","['Non-removable', 'Li-Ion', '1900', 'mAh', 'battery']",NaN
3310,Samsung,Galaxy A3 (2016),"['4.7', 'inches,', '60.9', 'cm2']","['Single', '13', 'MP,', 'f/1.9,', 'AF']","['Single', '5', 'MP,', 'f/1.9']","['Exynos', '7578Qualcomm', 'MSM8916', 'Snapdragon', '410', '(28...']","['16GB', '1.5GB', 'RAM']","['Non-removable', 'Li-Ion', '2300', 'mAh', 'battery']",NaN
3311,Samsung,Galaxy A3 (2017),"['4.7', 'inches,', '60.9', 'cm2']","['Single', '13', 'MP,', 'f/1.9,', '27mm', '(wide),', 'AF']","['Single', '8', 'MP,', 'f/1.9,', '24mm', '(wide)']","['Exynos', '7870', 'Octa', '(14', 'nm)']","['16GB', '2GB', 'RAM']","['Non-removable', 'Li-Ion', '2350', 'mAh', 'battery']",NaN
3312,Samsung,Galaxy A3 Duos,"['4.5', 'inches,', '55.8', 'cm2']","['Single', '8', 'MP,', 'f/2.4,', '31mm', '(standard),', 'AF']","['Single', '5', 'MP,', 'f/2.2,', '23mm', '(wide)']","['Qualcomm', 'MSM8916', 'Snapdragon', '410', '(28', 'nm)']","['16GB', '1GB', 'RAM']","['Non-removable', 'Li-Ion', '1900', 'mAh', 'battery']",NaN
3313,Samsung,Galaxy A30,"['6.4', 'inches,', '100.5', 'cm2']","['Dual', '16', 'MP,', 'f/1.7,', 'PDAF', '5', 'MP,', 'f/2.2,', '12mm,', '(ultrawide)']","['Single', '16', 'MP,', 'f/2.0']","['Exynos', '7904', '(14', 'nm)']","['32GB', '3GB', 'RAM,', '64GB', '4GB', 'RAM']","['Non-removable', 'Li-Po', '4000', 'mAh', 'battery']",NaN
3314,Samsung,Galaxy A30s,"['6.4', 'inches,', '100.5', 'cm2']","['Triple', '25', 'MP,', 'f/1.7,', 'PDAF', '8', 'MP,', 'f/2.2,', '13mm', '(ultrawid...']","['Single', '16', 'MP,', 'f/2.0']","['Exynos', '7904', '(14', 'nm)']","['32GB', '3GB', 'RAM,', '64GB', '4GB', 'RAM,', '128GB', '4GB', 'RAM']","['Non-removable', 'Li-Po', '4000', 'mAh', 'battery']",NaN
3315,Samsung,Galaxy A40,"['5.9', 'inches,', '85.5', 'cm2']","['Dual', '16', 'MP,', 'f/1.7,', '26mm', '(wide),', 'PDAF', '5', 'MP,', 'f/2.2,', '1...']","['Single', '25', 'MP,', 'f/2.0,', '25mm', '(wide)']","['Exynos', '7904', '(14', 'nm)']","['64GB', '4GB', 'RAM']","['Non-removable', 'Li-Po', '3100', 'mAh', 'battery']",NaN
3316,Samsung,Galaxy A5,"['5.0', 'inches,', '68.9', 'cm2']","['Single', '13', 'MP,', 'f/2.0,', '28mm', '(wide),', 'AF']","['Single', '5', 'MP,', 'f/2.2,', '23mm', '(wide)']","['Qualcomm', 'MSM8916', 'Snapdragon', '410', '(28', 'nm)']","['16GB', '2GB', 'RAM']","['Non-removable', 'Li-Ion', '2300', 'mAh', 'battery']",NaN
3317,Samsung,Galaxy A5 (2016),"['5.2', 'inches,', '74.5', 'cm2']","['Single', '13', 'MP,', 'f/1.9,', '28mm', '(wide),', 'AF,', 'OIS']","['Single', '5', 'MP,', 'f/1.9,', '24mm', '(wide)']","['Exynos', '7580', 'OctaQualcomm', 'MSM8939', 'Snapdragon', '61...']","['16GB', '2GB', 'RAM']","['Non-removable', 'Li-Ion', '2900', 'mAh', 'battery']",NaN
3318,Samsung,Galaxy A5 (2017),"['5.2', 'inches,', '74.5', 'cm2']","['Single', '16', 'MP,', 'f/1.9,', '27mm', '(wide),', 'AF']","['Single', '16', 'MP,', 'f/1.9']","['Exynos', '7880', '(14', 'nm)']","['32GB', '3GB', 'RAM,', '64GB', '3GB', 'RAM']","['Non-removable', 'Li-Ion', '3000', 'mAh', 'battery']",NaN
3319,Samsung,Galaxy A5 Duos,"['5.0', 'inches,', '68.9', 'cm2']","['Single', '13', 'MP,', 'f/2.0,', '28mm', '(wide),', 'AF']","['Single', '5', 'MP,', 'f/2.2,', '23mm', '(wide)']","['Qualcomm', 'MSM8916', 'Snapdragon', '410', '(28', 'nm)']","['16GB', '2GB', 'RAM']","['Non-removable', 'Li-Ion', '2300', 'mAh', 'battery']",NaN
3320,Samsung,Galaxy A50,"['6.4', 'inches,', '100.5', 'cm2']","['Triple', '25', 'MP,', 'f/1.7,', '26mm', '(wide),', 'PDAF', '8', 'MP,', 'f/2.2,', '1...']","['Single', '25', 'MP,', 'f/2.0,', '25mm', '(wide)']","['Exynos', '9610', '(10nm)']","['64GB', '4GB', 'RAM,', '64GB', '6GB', 'RAM,', '128GB', '4GB', 'RAM,', '128...']","['Non-removable', 'Li-Po', '4000', 'mAh', 'battery']",NaN
3321,Samsung,Galaxy A50s,"['6.4', 'inches,', '100.5', 'cm2']","['Triple', '48', 'MP,', 'f/2.0,', '(wide),', '1/2"",', '0.8µm,', 'PDAF', '8', 'MP,', '...']","['Single', '32', 'MP,', 'f/2.0,', '25mm', '(wide)']","['Exynos', '9611', '(10nm)']","['64GB', '4GB', 'RAM,', '128GB', '4GB', 'RAM,', '128GB', '6GB', 'RAM']","['Non-removable', 'Li-Po', '4000', 'mAh', 'battery']",NaN
3322,Samsung,Galaxy A6 (2018),"['5.6', 'inches,', '79.6', 'cm2']","['Single', '16', 'MP,', 'f/1.7,', '26mm', '(wide),', 'PDAF']","['Single', '16', 'MP,', 'f/1.9,', '26mm', '(wide)']","['Exynos', '7870', 'Octa', '(14', 'nm)']","['32GB', '3GB', 'RAM,', '64GB', '4GB', 'RAM']","['Non-removable', 'Li-Ion', '3000', 'mAh', 'battery']",NaN
3323,Samsung,Galaxy A6+ (2018),"['6.0', 'inches,', '91.4', 'cm2']","['Dual', '16', 'MP,', 'f/1.7,', '26mm', '(wide),', 'PDAF', '5', 'MP,', 'f/1.9,', 'd...']","['Single', '24', 'MP,', 'f/1.9,', '27mm', '(wide)']","['Qualcomm', 'SDM450', 'Snapdragon', '450', '(14', 'nm)']","['32GB', '3GB', 'RAM,', '32GB', '4GB', 'RAM,', '64GB', '4GB', 'RAM']","['Non-removable', 'Li-Ion', '3500', 'mAh', 'battery']",NaN
3324,Samsung,Galaxy A60,"['6.3', 'inches,', '97.4', 'cm2']","['Triple', '32', 'MP,', 'f/1.7,', '0.8µm,', 'PDAF', '8', 'MP,', 'f/2.2,', '12mm', '(u...']","['Single', '16', 'MP,', 'f/2.0']","['Qualcomm', 'SDM675', 'Snapdragon', '675', '(11', 'nm)']","['64GB', '6GB', 'RAM,', '128GB', '6GB', 'RAM']","['Non-removable', 'Li-Po', '3500', 'mAh', 'battery']",NaN
3325,Samsung,Galaxy A6s,"['6.0', 'inches,', '92.9', 'cm2']","['Dual', '12', 'MP,', 'f/1.8,', 'PDAF', '5', 'MP,', 'f/2.2,', 'depth', 'sensor']","['Single', '12', 'MP,', 'f/2.0']","['Qualcomm', 'SDM660', 'Snapdragon', '660', '(14', 'nm)']","['64GB', '6GB', 'RAM,', '128GB', '6GB', 'RAM']","['Non-removable', 'Li-Ion', '3300', 'mAh', 'battery']",NaN
3326,Samsung,Galaxy A7,"['5.5', 'inches,', '83.4', 'cm2']","['Single', '13', 'MP,', 'f/2.0,', '28mm', '(wide),', 'AF']","['Single', '5', 'MP,', 'f/2.2,', '23mm', '(wide)']","['Qualcomm', 'MSM8939', 'Snapdragon', '615', '(28', 'nm)', '-', 'A700...']","['16GB', '2GB', 'RAM']","['Non-removable', 'Li-Ion', '2600', 'mAh', 'battery']",NaN
3327,Samsung,Galaxy A7 (2016),"['5.5', 'inches,', '83.4', 'cm2']","['Single', '13', 'MP,', 'f/1.9,', '28mm', '(wide),', 'AF,', 'OIS']","['Single', '5', 'MP,', 'f/1.9,', '24mm', '(wide)']","['Exynos', '7580', 'OctaQualcomm', 'MSM8939', 'Snapdragon', '61...']","['16GB', '3GB', 'RAM']","['Non-removable', 'Li-Ion', '3300', 'mAh', 'battery']",NaN
3328,Samsung,Galaxy A7 (2017),"['5.7', 'inches,', '89.6', 'cm2']","['Single', '16', 'MP,', 'f/1.9,', '27mm', '(wide),', 'AF']","['Single', '16', 'MP,', 'f/1.9']","['Exynos', '7880', '(14', 'nm)']","['32GB', '3GB', 'RAM']","['Non-removable', 'Li-Ion', '3600', 'mAh', 'battery']",NaN
3329,Samsung,Galaxy A7 (2018),"['6.0', 'inches,', '91.4', 'cm2']","['Triple', '24', 'MP,', 'f/1.7,', '27mm', '(wide),', 'PDAF', '8', 'MP,', 'f/2.4,', '1...']","['Single', '24', 'MP,', 'f/2.0,', '26mm', '(wide)']","['Exynos', '7885', '(14', 'nm)']","['64GB', '4GB', 'RAM,', '128GB', '4GB', 'RAM,', '128GB', '6GB', 'RAM']","['Non-removable', 'Li-Po', '3300', 'mAh', 'battery']",NaN
3330,Samsung,Galaxy A7 Duos,"['5.5', 'inches,', '83.4', 'cm2']","['Single', '13', 'MP,', 'f/2.0,', '28mm', '(wide),', 'AF']","['Single', '5', 'MP,', 'f/2.2,', '23mm', '(wide)']","['Qualcomm', 'MSM8939', 'Snapdragon', '615', '(28', 'nm)']","['16GB', '2GB', 'RAM']","['Non-removable', 'Li-Ion', '2600', 'mAh', 'battery']",NaN
3331,Samsung,Galaxy A70,"['6.7', 'inches,', '108.4', 'cm2']","['Triple', '32', 'MP,', 'f/1.7,', 'PDAF', '8', 'MP,', 'f/2.2,', '12mm', '(ultrawid...']","['Single', '32', 'MP,', 'f/2.0,', '0.8µm']","['Qualcomm', 'SDM675', 'Snapdragon', '675', '(11', 'nm)']","['128GB', '6GB', 'RAM,', '128GB', '8GB', 'RAM']","['Non-removable', 'Li-Po', '4500', 'mAh', 'battery']",NaN
3332,Samsung,Galaxy A70s,"['6.7', 'inches,', '108.4', 'cm2']","['Triple', '64', 'MP,', 'f/1.8,', '(wide),', '1/1.7"",', '0.8µm,', 'PDAF', '8', 'MP...']","['Single', '32', 'MP,', 'f/2.0,', '0.8µm']","['Qualcomm', 'SDM675', 'Snapdragon', '675', '(11', 'nm)']","['128GB', '6GB', 'RAM,', '128GB', '8GB', 'RAM']","['Non-removable', 'Li-Po', '4500', 'mAh', 'battery']",NaN
3333,Samsung,Galaxy A8,"['5.7', 'inches,', '89.6', 'cm2']","['Single', '16', 'MP,', 'f/1.9,', '31mm', '(standard),', 'AF']","['Single', '5', 'MP,', 'f/1.9,', '23mm', '(wide)']","['Qualcomm', 'MSM8939', 'Snapdragon', '615', '(28', 'nm)']","['32GB', '2GB', 'RAM']","['Non-removable', 'Li-Ion', '3050', 'mAh', 'battery']",NaN
3334,Samsung,Galaxy A8 (2016),"['5.7', 'inches,', '89.6', 'cm2']","['Single', '16', 'MP,', 'f/1.9,', 'AF']","['Single', '8', 'MP,', 'f/1.9']","['Exynos', '7420', 'Octa', '(14', 'nm)']","['32GB', '3GB', 'RAM']","['Non-removable', 'Li-Ion', '3300', 'mAh', 'battery']",NaN
3335,Samsung,Galaxy A8 (2018),"['5.6', 'inches,', '79.6', 'cm2']","['Single', '16', 'MP,', 'f/1.7,', '26mm', '(wide),', '1/2.8\x94,', '1.12µm,', 'PDAF']","['Dual', '16', 'MP,', 'f/1.9,', '27mm', '(wide),', '1/3.1"",', '1.0µm', '8', 'MP,...']","['Exynos', '7885', '(14', 'nm)']","['32GB', '4GB', 'RAM,', '64GB', '4GB', 'RAM']","['Non-removable', 'Li-Ion', '3000', 'mAh', 'battery']",NaN
3336,Samsung,Galaxy A8 Duos,"['5.7', 'inches,', '89.6', 'cm2']","['Single', '16', 'MP,', 'f/1.9,', '31mm', '(standard),', 'AF']","['Single', '5', 'MP,', 'f/1.9,', '23mm', '(wide)']","['Qualcomm', 'MSM8939', 'Snapdragon', '615', '(28', 'nm)', '-', 'A800...']","['32GB', '2GB', 'RAM']","['Non-removable', 'Li-Ion', '3050', 'mAh', 'battery']",NaN
3337,Samsung,Galaxy A8 Star (A9 Star),"['6.3', 'inches,', '100.7', 'cm2']","['Dual', '24', 'MP,', 'f/1.7', '16', 'MP,', 'f/1.7,', 'PDAF']","['Single', '24', 'MP,', 'f/2.0']","['Qualcomm', 'SDM660', 'Snapdragon', '660', '(14', 'nm)']","['64GB', '4GB', 'RAM,', '64GB', '6GB', 'RAM']","['Non-removable', 'Li-Ion', '3700', 'mAh', 'battery']",NaN
3338,Samsung,Galaxy A8+ (2018),"['6.0', 'inches,', '91.4', 'cm2']","['Single', '16', 'MP,', 'f/1.7,', '26mm', '(wide),', '1/2.8\x94,', '1.12µm,', 'PDAF']","['Dual', '16', 'MP,', 'f/1.9,', '27mm', '(wide),', '1/3.1"",', '1.0µm', '8', 'MP,...']","['Exynos', '7885', '(14', 'nm)']","['32GB', '4GB', 'RAM,', '64GB', '6GB', 'RAM']","['Non-removable', 'Li-Ion', '3500', 'mAh', 'battery']",NaN
3339,Samsung,Galaxy A80,"['6.7', 'inches,', '108.4', 'cm2']","['Triple', '48', 'MP,', 'f/2.0,', '26mm', '(wide),', '1/2"",', '0.8µm,', 'PDAF', '8...']","['Triple', 'Motorized', 'pop-up', 'rotating', 'main', 'camera', 'module']","['Qualcomm', 'SDM730', 'Snapdragon', '730', '(8', 'nm)']","['128GB', '8GB', 'RAM']","['Non-removable', 'Li-Po', '3700', 'mAh', 'battery']",NaN
3340,Samsung,Galaxy A8s,"['6.4', 'inches,', '100.5', 'cm2']","['Triple', '24', 'MP,', 'f/1.7,', 'PDAF', '10', 'MP,', 'f/2.4,', 'AF,', '2x', 'optica...']","['Single', '24', 'MP,', 'f/2.0']","['Qualcomm', 'SDM710', 'Snapdragon', '710', '(10', 'nm)']","['128GB', '6GB', 'RAM,', '128GB', '8GB', 'RAM']","['Non-removable', 'Li-Ion', '3400', 'mAh', 'battery']",NaN
3341,Samsung,Galaxy A9 (2016),"['6.0', 'inches,', '99.2', 'cm2']","['Single', '13', 'MP,', 'f/1.9,', '28mm', '(wide),', '1/3"",', '1.12µm,', 'AF,', 'OIS']","['Single', '8', 'MP,', 'f/1.9,', '24mm', '(wide)']","['Qualcomm', 'MSM8976', 'Snapdragon', '652', '(28', 'nm)']","['32GB', '3GB', 'RAM']","['Non-removable', 'Li-Ion', '4000', 'mAh', 'battery']",NaN
3342,Samsung,Galaxy A9 (2018),"['6.3', 'inches,', '100.2', 'cm2']","['Quad', '24', 'MP,', 'f/1.7,', '27mm', '(wide),', '1/2.8"",', '0.9µm,', 'PDAF...']","['Single', '24', 'MP,', 'f/2.0,', '27mm', '(wide),', '1/2.8"",', '0.9µm']","['Qualcomm', 'SDM660', 'Snapdragon', '660', '(14', 'nm)']","['64GB', '6GB', 'RAM,', '64GB', '8GB', 'RAM,', '128GB', '6GB', 'RAM,', '128...']","['Non-removable', 'Li-Ion', '3800', 'mAh', 'battery']",NaN
3343,Samsung,Galaxy A9 Pro (2016),"['6.0', 'inches,', '99.2', 'cm2']","['Single', '16', 'MP,', 'f/1.9,', '1/2.8"",', 'AF,', 'OIS']","['Single', '8', 'MP,', 'f/1.9']","['Qualcomm', 'MSM8976', 'Snapdragon', '652', '(28', 'nm)']","['32GB', '4GB', 'RAM']","['Non-removable', 'Li-Ion', '5000', 'mAh', 'battery']",NaN
3344,Samsung,Galaxy A90 5G,"['6.7', 'inches,', '108.4', 'cm2']","['Triple', '48', 'MP,', 'f/2.0,', '26mm', '(wide),', '1/2"",', '0.8µm,', 'PDAF', '8...']","['Single', '32', 'MP,', 'f/2.0']","['Qualcomm', 'SDM855', 'Snapdragon', '855', '(7', 'nm)']","['128GB', '6GB', 'RAM,', '128GB', '8GB', 'RAM']","['Non-removable', 'Li-Po', '4500', 'mAh', 'battery']",NaN
3345,Samsung,Galaxy Ace 2 I8160,"['3.8', 'inches,', '41.1', 'cm2']","['Single', '5', 'MP,', 'f/2.7,', 'AF']","['Single', 'VGA']","['NovaThor', 'U8500']","['4GB', '768MB', 'RAM']","['Removable', 'Li-Ion', '1500', 'mAh', 'battery']",NaN
3346,Samsung,Galaxy Ace 3,"['4.0', 'inches,', '45.5', 'cm2']","['Single', '5', 'MP,', 'f/2.6,', 'AF']","['Single', 'VGA']","['Broadcom', 'BCM21664', '(3G)', '/', 'Qualcomm', 'MSM8930', 'Snap...']","['4GB', '1GB', 'RAM', '(3G),', '8GB', '1GB', 'RAM', '(LTE)']","['Removable', 'Li-Ion', '1500', '(3G)', '/', '1800', '(LTE)', 'mAh', 'ba...']",NaN
3347,Samsung,Galaxy Ace 4,"['4.0', 'inches,', '45.5', 'cm2']","['Single', '5', 'MP,', 'AF']","['Single', 'VGA']",NaN,"['4GB', '512MB', 'RAM']","['Removable', 'Li-Ion', '1500', 'mAh', 'battery']",NaN
3348,Samsung,Galaxy Ace 4 LTE G313,"['4.0', 'inches,', '45.5', 'cm2']","['Single', '5', 'MP,', 'AF']","['Single', 'VGA']",NaN,"['4GB', '1GB', 'RAM']","['Removable', 'Li-Ion', '1800', 'mAh', 'battery']","['About', '220', 'EUR']"
3349,Samsung,Galaxy Ace Advance S6800,"['3.5', 'inches,', '36.5', 'cm2']","['Single', '5', 'MP,', 'AF']","['NaN', 'No']",NaN,"['4GB', '512MB', 'RAM']","['Removable', 'Li-Ion', '1300', 'mAh', 'battery']",NaN
3350,Samsung,Galaxy Ace Duos I589,"['3.5', 'inches,', '36.5', 'cm2']","['Single', '3.15', 'MP']","['NaN', 'No']","['Qualcomm', 'MSM7627']",NaN,"['Removable', 'Li-Ion', '1650', 'mAh', 'battery']",NaN
3351,Samsung,Galaxy Ace Duos S6802,"['3.5', 'inches,', '36.5', 'cm2']","['Single', '5', 'MP,', 'AF']","['NaN', 'No']",NaN,"['3GB', '512MB', 'RAM']","['Removable', 'Li-Ion', '1300', 'mAh', 'battery']",NaN
3352,Samsung,Galaxy Ace II X S7560M,"['4.0', 'inches,', '45.5', 'cm2']","['Single', '5', 'MP,', 'AF']","['Single', 'VGA']",NaN,"['4GB', '768MB', 'RAM']","['Removable', 'Li-Ion', '1500', 'mAh', 'battery']",NaN
3353,Samsung,Galaxy Ace NXT,"['4.0', 'inches,', '45.5', 'cm2']","['Single', '3.15', 'MP']","['Single', 'VGA,', 'SM-G313HZ', 'only']",NaN,"['4GB', '512MB', 'RAM']","['Removable', 'Li-Ion', '1500', 'mAh', 'battery']",NaN
3354,Samsung,Galaxy Ace Plus S7500,"['3.65', 'inches,', '39.7', 'cm2']","['Single', '5', 'MP,', 'AF']","['NaN', 'No']","['Qualcomm', 'MSM7227A', 'Snapdragon', 'S1']","['3GB', '512MB', 'RAM']","['Removable', 'Li-Ion', '1300', 'mAh', 'battery']",NaN
3355,Samsung,Galaxy Ace S5830,"['3.5', 'inches,', '36.5', 'cm2']","['Single', '5', 'MP,', 'f/2.6,', 'AF']","['NaN', 'No']","['Qualcomm', 'MSM7227', 'Snapdragon', 'S1']","['158MB', '278MB', 'RAM']","['Removable', 'Li-Ion', '1350', 'mAh', 'battery']",NaN
3356,Samsung,Galaxy Ace S5830I,"['3.5', 'inches,', '36.5', 'cm2']","['Single', '5', 'MP,', 'AF']","['NaN', 'No']","['Broadcom', 'BCM21553']",['158MB'],"['Removable', 'Li-Ion', '1350', 'mAh', 'battery']",NaN
3357,Samsung,Galaxy Ace Style,"['4.0', 'inches,', '45.5', 'cm2']","['Single', '5', 'MP,', 'AF']","['Single', 'VGA']",NaN,"['4GB', '512MB', 'RAM']","['Removable', 'Li-Ion', '1500', 'mAh', 'battery']",NaN
3358,Samsung,Galaxy Ace Style LTE G357,"['4.3', 'inches,', '52.6', 'cm2']","['Single', '5', 'MP,', 'AF']","['Single', '1.3', 'MP']","['Qualcomm', 'MSM8916', 'Snapdragon', '410', '(28', 'nm)']","['8GB', '1GB', 'RAM']","['Removable', 'Li-Ion', '1900', 'mAh', 'battery']",NaN
3359,Samsung,Galaxy Alpha,"['4.7', 'inches,', '60.9', 'cm2']","['Single', '12', 'MP,', 'f/2.2,', '31mm', '(standard),', 'AF']","['Single', '2.1', 'MP']","['Exynos', '5430', 'Octa', '(20', 'nm)']","['32GB', '2GB', 'RAM']","['Removable', 'Li-Ion', '1860', 'mAh', 'battery']",NaN
3360,Samsung,Galaxy Alpha (S801),"['4.7', 'inches,', '60.9', 'cm2']","['Single', '12', 'MP,', 'f/2.2,', '31mm', '(standard),', 'PDAF']","['Single', '2.1', 'MP']","['Qualcomm', 'MSM8974AC', 'Snapdragon', '801', '(28', 'nm)']","['32GB', '2GB', 'RAM']","['Removable', 'Li-Ion', '1860', 'mAh', 'battery']",NaN
3361,Samsung,Galaxy Appeal I827,"['3.2', 'inches,', '30.5', 'cm2']","['Single', '3.15', 'MP']","['NaN', 'No']","['Qualcomm', 'MSM7225A', 'Snapdragon', 'S1']","['4GB', '512MB', 'RAM']","['Removable', 'Li-Ion', '1300', 'mAh', 'battery']",NaN
3362,Samsung,Galaxy Attain 4G,"['3.5', 'inches,', '36.5', 'cm2']","['Single', '3.15', 'MP']","['Single', '1.3', 'MP']",NaN,"['512MB', 'RAM']","['Removable', 'Li-Ion', '1650', 'mAh', 'battery']",NaN
3363,Samsung,Galaxy Avant,"['4.5', 'inches,', '55.8', 'cm2']","['Single', '5', 'MP,', 'AF']","['Single', 'VGA']","['Qualcomm', 'MSM8226', 'Snapdragon', '400', '(28', 'nm)']","['16GB', '1.5GB', 'RAM']","['Removable', 'Li-Ion', '2100', 'mAh', 'battery']",NaN
3364,Samsung,Galaxy Axiom R830,"['4.0', 'inches,', '45.5', 'cm2']","['Single', '5', 'MP,', 'AF']","['Single', '1.3', 'MP']",NaN,"['4GB', '1GB', 'RAM']","['Removable', 'Li-Ion', '2100', 'mAh', 'battery']",NaN
3365,Samsung,Galaxy Beam2,"['4.66', 'inches,', '61.8', 'cm2']","['Single', '5', 'MP,', 'AF']","['Single', 'Yes']",NaN,NaN,"['Removable', 'Li-Ion', '2600', 'mAh', 'battery']",NaN
3366,Samsung,Galaxy C10,"['6.0', 'inches,', '99.2', 'cm2']","['Single', '13', 'MP,', 'f/1.7,', 'AF', '5', 'MP,', 'f/1.9,', 'depth', 'sensor']","['Single', '16', 'MP']","['Qualcomm', 'SDM660', 'Snapdragon', '660', '(14', 'nm)']","['64GB', '6GB', 'RAM,', '128GB', '6GB', 'RAM']","['Non-removable', 'Li-Ion', '4000', 'mAh', 'battery']",NaN
3367,Samsung,Galaxy C5,"['5.2', 'inches,', '74.5', 'cm2']","['Single', '16', 'MP,', 'f/1.9,', 'AF']","['Single', '8', 'MP,', 'f/1.9']","['Qualcomm', 'MSM8952', 'Snapdragon', '617', '(28', 'nm)']","['32GB', '4GB', 'RAM,', '64GB', '4GB', 'RAM']","['Non-removable', 'Li-Ion', '2600', 'mAh', 'battery']",NaN
3368,Samsung,Galaxy C5 Pro,"['5.2', 'inches,', '74.5', 'cm2']","['Single', '16', 'MP,', 'f/1.9,', 'AF']","['Single', '16', 'MP,', 'f/1.9']","['Qualcomm', 'MSM8953-Pro', 'Snapdragon', '626', '(14', 'nm)']","['64GB', '4GB', 'RAM']","['Non-removable', 'Li-Ion', '2600', 'mAh', 'battery']",NaN
3369,Samsung,Galaxy C7,"['5.7', 'inches,', '89.6', 'cm2']","['Single', '16', 'MP,', 'f/1.9,', 'AF']","['Single', '8', 'MP,', 'f/1.9']","['Qualcomm', 'MSM8953', 'Snapdragon', '625', '(14', 'nm)']","['32GB', '4GB', 'RAM,', '64GB', '4GB', 'RAM']","['Non-removable', 'Li-Ion', '3300', 'mAh', 'battery']",NaN
